age,annual_income,employment_length,credit_score,debt_to_income,num_open_accounts,delinquencies_2y,inquiries_6m,loan_amount,loan_term_months,interest_rate,purpose,home_ownership,channel,region,default_12m
46,68300.0,37,567.0,0.08,7,0,2,17737.0,36,0.252,home_improvement,rent,online,ni,0
34,27400.0,18,688.0,0.252,5,0,1,2785.0,36,0.174,home_improvement,rent,broker,ni,0
35,53100.0,16,673.0,0.178,5,0,0,10572.0,36,0.201,small_business,rent,branch,wales,0
42,33400.0,36,691.0,0.357,2,1,1,13987.0,36,0.195,auto,mortgage,online,south,0
38,69100.0,37,777.0,0.549,7,2,3,19671.0,36,0.089,auto,mortgage,broker,wales,1
59,30700.0,0,629.0,0.348,7,0,0,18386.0,60,0.29,home_improvement,mortgage,branch,ni,0
24,53200.0,15,551.0,0.514,6,1,0,17283.0,60,0.317,auto,mortgage,online,midlands,0
66,34800.0,1,586.0,0.071,3,0,3,10692.0,36,0.248,auto,mortgage,branch,south,0
50,37500.0,29,748.0,0.419,3,0,3,5520.0,60,0.11,debt_consolidation,rent,online,south,0
58,27400.0,20,592.0,0.165,6,0,0,4730.0,60,0.286,home_improvement,rent,online,north,0
57,81600.0,37,734.0,0.212,4,0,0,12953.0,36,0.095,vacation,mortgage,online,south,0
24,16500.0,5,623.0,0.259,10,2,0,9075.0,36,0.269,debt_consolidation,rent,branch,ni,1
73,63600.0,9,783.0,0.259,3,0,0,10552.0,36,0.069,auto,rent,online,wales,0
68,26200.0,0,660.0,0.273,8,2,0,6316.0,36,0.235,auto,rent,online,south,0
55,35400.0,1,610.0,0.198,5,0,0,5052.0,60,0.266,medical,mortgage,branch,ni,1
30,73900.0,9,792.0,0.274,2,2,0,1543.0,36,0.047,auto,mortgage,online,midlands,0
24,21600.0,34,770.0,0.415,3,2,0,19225.0,60,0.129,debt_consolidation,mortgage,branch,scotland,0
21,73500.0,29,619.0,0.118,4,0,0,10930.0,60,0.259,medical,rent,online,scotland,0
48,34100.0,17,691.0,0.297,3,0,0,14299.0,60,0.208,medical,rent,branch,midlands,1
34,68400.0,15,657.0,0.27,1,1,0,11740.0,60,0.272,education,rent,branch,ni,0
69,67900.0,12,789.0,0.283,3,0,0,23136.0,60,0.082,home_improvement,own,online,south,0
32,75400.0,36,700.0,0.445,8,1,2,19994.0,60,0.208,vacation,rent,online,ni,0
57,36400.0,19,775.0,0.415,6,1,0,19007.0,60,0.114,education,rent,online,ni,0
68,52000.0,38,714.0,0.237,6,1,0,10700.0,36,0.125,medical,mortgage,online,ni,1
42,31300.0,32,564.0,0.171,4,1,0,11459.0,60,0.286,medical,rent,online,wales,1
31,46900.0,35,684.0,0.41,3,0,0,8672.0,36,0.214,home_improvement,rent,online,midlands,0
28,36100.0,18,661.0,0.438,1,0,1,11407.0,60,0.268,home_improvement,rent,broker,midlands,0
51,67200.0,30,726.0,0.207,12,1,2,8100.0,36,0.086,debt_consolidation,rent,online,wales,0
23,193100.0,40,654.0,0.409,9,1,1,14346.0,60,0.278,education,mortgage,online,wales,1
25,72300.0,18,728.0,0.043,3,1,0,16002.0,60,0.102,auto,rent,online,scotland,0
41,25800.0,39,581.0,0.229,2,0,1,20989.0,60,0.291,small_business,rent,branch,north,1
44,43200.0,21,696.0,0.226,4,0,0,9888.0,60,0.177,small_business,mortgage,broker,scotland,0
64,40500.0,18,663.0,0.066,5,0,1,11812.0,60,0.243,home_improvement,mortgage,online,north,1
69,20900.0,40,627.0,0.297,7,0,0,12289.0,36,0.246,medical,rent,branch,midlands,1
32,25100.0,23,772.0,0.475,6,0,2,5782.0,60,0.102,education,rent,branch,midlands,0
23,56900.0,16,638.0,0.103,5,1,2,10899.0,36,0.232,debt_consolidation,mortgage,branch,north,0
64,21400.0,18,710.0,0.319,7,0,0,20149.0,36,0.131,home_improvement,rent,broker,ni,0
38,135500.0,25,662.0,0.416,4,1,1,2318.0,60,0.278,small_business,rent,branch,ni,0
66,18000.0,0,750.0,0.138,7,0,0,9398.0,36,0.057,home_improvement,own,branch,wales,1
40,40300.0,38,782.0,0.364,5,1,0,3284.0,60,0.078,education,rent,online,south,0
54,105000.0,21,719.0,0.313,3,0,2,20388.0,36,0.131,education,rent,branch,scotland,0
60,55700.0,2,570.0,0.203,5,0,1,11572.0,36,0.238,small_business,rent,branch,midlands,0
21,70400.0,30,690.0,0.211,9,0,1,7985.0,36,0.173,education,mortgage,branch,north,0
24,15500.0,10,787.0,0.013,6,2,0,13594.0,60,0.064,education,mortgage,branch,wales,0
37,35300.0,14,804.0,0.289,4,1,1,11693.0,60,0.079,medical,own,branch,wales,0
33,20400.0,28,678.0,0.173,1,0,0,29207.0,36,0.201,auto,rent,online,midlands,0
71,30100.0,1,534.0,0.075,7,1,0,1669.0,36,0.229,vacation,mortgage,broker,scotland,0
23,47800.0,10,669.0,0.28,5,0,1,15817.0,36,0.237,medical,mortgage,branch,wales,0
71,27000.0,5,589.0,0.338,3,0,1,12168.0,60,0.284,medical,rent,branch,wales,0
68,69800.0,10,597.0,0.445,10,0,0,12708.0,36,0.274,vacation,rent,online,south,0
60,25400.0,38,692.0,0.264,3,0,2,25130.0,60,0.205,auto,mortgage,branch,midlands,1
54,45600.0,11,746.0,0.268,3,0,0,12906.0,36,0.077,small_business,rent,branch,wales,0
66,33400.0,25,607.0,0.459,6,0,1,24115.0,36,0.281,education,rent,online,wales,1
63,25600.0,23,601.0,0.22,3,1,0,11905.0,60,0.289,auto,rent,online,north,0
60,23200.0,9,657.0,0.365,8,0,0,11687.0,36,0.254,medical,rent,branch,midlands,0
72,31700.0,6,759.0,0.25,4,1,0,8117.0,36,0.07,home_improvement,mortgage,online,scotland,0
45,88300.0,38,762.0,0.28,10,0,1,8181.0,60,0.086,small_business,rent,online,midlands,0
69,22200.0,35,671.0,0.251,9,0,0,10702.0,36,0.226,vacation,rent,online,north,0
21,53500.0,39,698.0,0.432,4,0,0,9113.0,60,0.195,medical,mortgage,branch,wales,0
29,13300.0,39,630.0,0.301,3,0,0,2629.0,60,0.262,auto,rent,branch,north,0
66,59600.0,39,643.0,0.403,6,0,0,2183.0,60,0.282,education,mortgage,broker,north,0
56,27900.0,15,723.0,0.262,4,0,1,10184.0,36,0.123,auto,mortgage,online,scotland,0
26,34500.0,39,602.0,0.169,10,0,1,7119.0,60,0.266,debt_consolidation,mortgage,branch,wales,0
51,52400.0,31,780.0,0.225,3,0,0,13716.0,36,0.06,vacation,mortgage,online,wales,0
31,40700.0,11,701.0,0.296,7,1,0,13301.0,36,0.156,vacation,rent,online,ni,0
47,52300.0,4,701.0,0.245,5,0,0,10464.0,36,0.179,medical,mortgage,online,wales,1
47,39500.0,37,677.0,0.28,6,0,2,13387.0,36,0.216,home_improvement,rent,branch,midlands,0
25,47000.0,4,748.0,0.515,6,0,0,18464.0,36,0.12,vacation,mortgage,online,ni,0
72,20400.0,40,740.0,0.235,3,0,2,5919.0,36,0.066,auto,mortgage,branch,scotland,0
29,33500.0,39,645.0,0.183,5,1,1,1544.0,36,0.231,education,rent,branch,ni,0
42,35100.0,20,651.0,0.423,3,1,0,5238.0,60,0.273,vacation,rent,branch,midlands,0
39,19300.0,19,749.0,0.171,4,0,2,17767.0,60,0.097,debt_consolidation,mortgage,online,scotland,0
49,50700.0,35,612.0,0.317,7,0,0,14359.0,60,0.292,home_improvement,mortgage,online,wales,0
60,47900.0,22,739.0,0.224,5,0,2,8460.0,36,0.082,small_business,mortgage,online,wales,0
68,23600.0,37,690.0,0.464,5,1,0,5646.0,36,0.197,vacation,mortgage,online,scotland,0
60,39600.0,8,784.0,0.28,3,0,2,14963.0,36,0.062,vacation,mortgage,broker,midlands,1
50,51500.0,5,631.0,0.227,4,0,0,18803.0,36,0.258,home_improvement,rent,online,scotland,1
55,31900.0,20,837.0,0.336,3,0,0,21483.0,36,0.087,small_business,mortgage,branch,south,0
23,54500.0,6,678.0,0.162,6,0,1,10013.0,60,0.202,debt_consolidation,rent,branch,scotland,0
52,58200.0,20,598.0,0.276,3,1,0,14831.0,60,0.271,medical,mortgage,branch,north,0
51,22900.0,6,652.0,0.322,7,0,3,12530.0,36,0.242,education,rent,online,wales,0
30,64800.0,8,757.0,0.567,3,0,0,15268.0,60,0.127,vacation,own,branch,south,0
61,86800.0,27,675.0,0.165,5,1,0,9529.0,36,0.199,small_business,rent,online,south,0
74,28100.0,12,585.0,0.345,1,0,0,15240.0,36,0.269,debt_consolidation,own,branch,ni,0
36,58400.0,22,611.0,0.279,6,1,2,1610.0,36,0.254,auto,mortgage,online,midlands,0
30,15900.0,20,803.0,0.436,5,0,1,17749.0,60,0.108,debt_consolidation,rent,branch,south,1
33,12400.0,24,555.0,0.3,4,0,1,6605.0,36,0.263,small_business,mortgage,online,scotland,0
48,41000.0,40,572.0,0.202,6,0,3,3479.0,60,0.27,debt_consolidation,rent,broker,south,1
73,23600.0,14,746.0,0.317,6,0,0,5823.0,36,0.092,auto,rent,online,north,0
51,64200.0,14,717.0,0.269,4,0,0,4693.0,36,0.123,medical,mortgage,branch,south,0
28,102800.0,40,645.0,0.048,8,0,2,6522.0,60,0.249,small_business,rent,online,wales,0
68,35300.0,2,675.0,0.094,5,0,0,4749.0,60,0.241,vacation,rent,broker,midlands,0
30,29600.0,11,834.0,0.282,1,0,1,5630.0,60,0.07,debt_consolidation,rent,branch,midlands,0
37,57000.0,11,581.0,0.374,8,0,1,14157.0,36,0.287,home_improvement,mortgage,online,north,0
60,58500.0,6,712.0,0.469,5,0,0,9296.0,36,0.159,home_improvement,mortgage,online,scotland,0
64,56400.0,31,649.0,0.21,14,0,0,14754.0,36,0.234,home_improvement,own,online,midlands,1
60,25900.0,24,801.0,0.365,6,0,0,18802.0,36,0.1,debt_consolidation,rent,branch,ni,0
54,54600.0,4,529.0,0.332,3,0,1,18970.0,60,0.292,small_business,mortgage,online,north,0
65,45100.0,35,638.0,0.184,6,0,1,13803.0,36,0.238,small_business,mortgage,online,ni,0
30,19500.0,18,699.0,0.456,5,0,0,1000.0,36,0.161,education,rent,online,north,1
40,31300.0,2,717.0,0.149,4,0,0,5759.0,36,0.12,education,rent,online,ni,0
36,66700.0,14,615.0,0.282,3,0,0,18076.0,36,0.276,small_business,own,branch,scotland,0
54,31000.0,23,721.0,0.257,5,1,0,22279.0,36,0.114,medical,mortgage,branch,north,0
38,16800.0,35,725.0,0.339,3,1,1,11182.0,36,0.118,home_improvement,mortgage,online,south,1
32,56300.0,17,512.0,0.242,5,1,0,7745.0,36,0.261,home_improvement,mortgage,online,ni,0
37,63000.0,30,692.0,0.38,1,0,1,9812.0,60,0.209,education,own,broker,ni,0
33,31400.0,8,703.0,0.326,3,0,1,14178.0,36,0.159,small_business,mortgage,branch,scotland,0
50,37700.0,3,757.0,0.288,6,2,0,9494.0,36,0.075,vacation,rent,branch,wales,0
60,47100.0,39,648.0,0.129,5,0,1,15310.0,36,0.24,vacation,rent,online,midlands,0
40,24500.0,10,587.0,0.202,8,0,0,4150.0,36,0.25,education,mortgage,online,ni,1
72,45300.0,29,581.0,0.26,5,0,0,10211.0,36,0.26,debt_consolidation,rent,online,south,0
58,82400.0,4,647.0,0.304,3,1,2,20527.0,36,0.255,medical,own,online,ni,0
67,60200.0,39,702.0,0.209,3,0,0,4673.0,60,0.17,auto,own,branch,ni,0
44,42700.0,37,629.0,0.4,5,0,0,6981.0,36,0.266,home_improvement,mortgage,branch,ni,0
54,32700.0,31,619.0,0.482,6,0,2,16545.0,36,0.283,vacation,mortgage,online,ni,1
24,133300.0,2,603.0,0.354,2,0,0,4481.0,60,0.295,small_business,rent,online,north,0
47,16200.0,32,694.0,0.317,7,0,0,16306.0,36,0.198,small_business,mortgage,branch,scotland,0
36,38000.0,10,671.0,0.108,4,0,0,11681.0,36,0.21,debt_consolidation,rent,online,midlands,0
38,27800.0,22,533.0,0.356,5,0,0,13023.0,60,0.302,vacation,mortgage,online,wales,0
72,25300.0,24,759.0,0.281,8,0,0,7152.0,60,0.104,vacation,rent,online,wales,0
22,36100.0,18,649.0,0.251,4,0,1,1000.0,36,0.234,home_improvement,mortgage,online,north,0
55,34700.0,24,708.0,0.355,3,0,0,24958.0,60,0.173,education,rent,online,midlands,0
55,85100.0,39,665.0,0.233,3,0,2,13391.0,36,0.202,education,own,online,south,0
73,96200.0,27,588.0,0.177,7,0,1,8323.0,36,0.246,education,mortgage,online,south,1
25,77300.0,2,628.0,0.541,5,0,0,15428.0,36,0.285,debt_consolidation,rent,online,north,0
51,56200.0,2,638.0,0.303,3,0,2,15501.0,36,0.258,debt_consolidation,rent,online,north,0
42,32600.0,33,608.0,0.422,7,0,0,15627.0,60,0.292,education,rent,online,midlands,1
57,31600.0,30,786.0,0.221,5,0,0,20058.0,60,0.078,home_improvement,mortgage,branch,north,0
22,94500.0,23,609.0,0.329,9,0,1,6991.0,36,0.28,medical,mortgage,branch,midlands,0
53,56000.0,6,731.0,0.19,5,1,0,13240.0,36,0.092,medical,mortgage,branch,ni,0
43,15500.0,21,595.0,0.161,2,1,1,9178.0,60,0.269,home_improvement,rent,branch,north,0
39,31500.0,34,689.0,0.145,3,0,1,12105.0,60,0.19,auto,mortgage,branch,wales,0
46,19400.0,39,705.0,0.512,7,0,0,17877.0,60,0.2,auto,rent,online,wales,1
67,43600.0,1,745.0,0.478,9,0,3,10895.0,36,0.106,vacation,rent,branch,midlands,0
35,68900.0,39,680.0,0.407,7,0,3,7138.0,36,0.216,auto,mortgage,broker,north,0
59,81100.0,30,662.0,0.152,9,2,2,18485.0,36,0.24,education,mortgage,branch,wales,1
34,39100.0,35,783.0,0.305,5,1,0,8880.0,36,0.068,debt_consolidation,mortgage,branch,scotland,0
43,41500.0,11,719.0,0.336,3,0,1,17571.0,36,0.113,auto,rent,branch,north,0
28,36700.0,24,633.0,0.346,3,1,0,16134.0,36,0.263,debt_consolidation,own,online,north,0
66,17700.0,23,675.0,0.176,5,0,1,12713.0,36,0.203,debt_consolidation,rent,broker,midlands,0
38,30900.0,0,662.0,0.375,7,0,2,8508.0,60,0.27,small_business,rent,online,wales,0
34,37600.0,23,723.0,0.502,5,0,0,17689.0,36,0.144,debt_consolidation,mortgage,online,wales,0
45,47300.0,2,802.0,0.416,1,0,0,18956.0,60,0.102,debt_consolidation,own,branch,midlands,0
64,52900.0,16,622.0,0.366,6,2,2,4927.0,36,0.271,vacation,rent,branch,midlands,0
24,37900.0,13,764.0,0.31,7,0,0,5177.0,36,0.077,vacation,mortgage,branch,midlands,0
51,52600.0,26,697.0,0.212,4,2,2,8406.0,36,0.154,home_improvement,mortgage,online,wales,0
34,17800.0,11,690.0,0.278,6,0,1,2705.0,60,0.205,vacation,mortgage,branch,scotland,0
26,43800.0,0,674.0,0.487,7,0,1,13927.0,60,0.278,small_business,rent,branch,south,1
54,39400.0,1,745.0,0.24,6,1,0,17995.0,60,0.107,vacation,mortgage,online,scotland,1
71,105400.0,4,667.0,0.327,5,1,0,15202.0,60,0.269,auto,mortgage,broker,south,0
66,29700.0,39,572.0,0.395,6,0,1,21982.0,36,0.292,small_business,mortgage,online,scotland,0
65,75300.0,30,711.0,0.347,8,2,2,19686.0,60,0.177,debt_consolidation,own,branch,south,0
68,38400.0,8,626.0,0.441,8,1,0,3910.0,60,0.284,debt_consolidation,mortgage,branch,wales,0
66,44600.0,0,773.0,0.162,5,1,0,16251.0,60,0.097,debt_consolidation,mortgage,branch,north,0
33,48300.0,11,604.0,0.303,6,0,0,24666.0,60,0.312,debt_consolidation,own,branch,wales,0
41,64300.0,11,721.0,0.228,5,0,0,10909.0,60,0.126,vacation,rent,online,south,0
72,18500.0,37,628.0,0.233,4,1,1,10618.0,60,0.257,auto,own,online,ni,0
33,14600.0,8,594.0,0.259,5,1,0,8300.0,36,0.244,auto,mortgage,broker,wales,0
63,79400.0,3,800.0,0.288,9,1,0,10094.0,60,0.079,home_improvement,rent,branch,scotland,0
25,62400.0,27,732.0,0.361,8,0,0,17719.0,36,0.115,education,mortgage,branch,ni,0
30,77500.0,18,659.0,0.205,5,0,2,21513.0,60,0.28,debt_consolidation,rent,branch,north,0
34,34800.0,11,635.0,0.324,6,0,1,16197.0,36,0.252,home_improvement,mortgage,online,midlands,0
47,82100.0,32,561.0,0.318,3,0,0,15039.0,36,0.27,vacation,mortgage,online,south,1
62,15100.0,12,696.0,0.407,4,0,0,11730.0,36,0.192,vacation,own,branch,south,1
37,13100.0,8,592.0,0.285,2,1,0,12005.0,60,0.291,vacation,mortgage,online,south,1
45,11700.0,17,530.0,0.384,5,0,2,17210.0,60,0.294,auto,mortgage,branch,scotland,0
36,75900.0,28,672.0,0.336,9,1,0,16790.0,60,0.253,small_business,mortgage,branch,scotland,1
61,44700.0,13,579.0,0.048,10,0,1,11406.0,60,0.264,debt_consolidation,mortgage,branch,wales,0
30,53100.0,9,632.0,0.414,5,0,1,1000.0,60,0.297,home_improvement,rent,online,wales,0
56,31600.0,6,691.0,0.253,4,0,0,20972.0,60,0.225,auto,rent,branch,scotland,0
72,24600.0,31,713.0,0.18,4,0,1,9643.0,60,0.14,small_business,rent,online,scotland,0
30,52600.0,24,611.0,0.239,8,1,0,14636.0,36,0.264,small_business,rent,broker,south,1
48,23500.0,17,691.0,0.28,6,0,1,19683.0,60,0.222,small_business,rent,online,wales,0
68,36900.0,27,726.0,0.215,4,0,0,10346.0,60,0.137,auto,rent,broker,south,0
59,40700.0,26,547.0,0.283,3,0,0,1000.0,36,0.248,auto,rent,branch,north,0
71,94700.0,7,629.0,0.0,2,0,0,12174.0,36,0.22,small_business,rent,online,north,0
28,73500.0,36,792.0,0.151,10,1,1,17764.0,36,0.063,debt_consolidation,mortgage,broker,ni,0
22,49100.0,9,688.0,0.288,6,2,0,16127.0,60,0.227,education,rent,branch,midlands,0
56,47900.0,12,766.0,0.461,4,0,2,12993.0,60,0.109,debt_consolidation,rent,broker,south,0
29,15900.0,37,700.0,0.487,3,0,4,13762.0,36,0.201,medical,own,online,south,0
39,63800.0,33,791.0,0.244,3,0,0,14637.0,60,0.062,auto,mortgage,online,scotland,0
65,51800.0,28,608.0,0.3,8,1,1,20127.0,36,0.283,medical,mortgage,online,ni,0
37,56100.0,12,647.0,0.135,7,0,1,15897.0,60,0.247,small_business,mortgage,branch,ni,0
32,38100.0,38,744.0,0.283,2,0,1,12857.0,36,0.088,home_improvement,mortgage,branch,scotland,1
70,38200.0,0,647.0,0.337,5,1,0,10600.0,36,0.267,debt_consolidation,rent,branch,wales,0
64,59700.0,33,628.0,0.066,6,1,0,14720.0,36,0.241,debt_consolidation,mortgage,branch,south,0
48,36800.0,6,686.0,0.349,8,0,0,12539.0,36,0.212,education,rent,online,wales,0
54,28200.0,7,741.0,0.322,6,0,1,14831.0,36,0.113,small_business,rent,online,scotland,0
59,43900.0,7,664.0,0.098,3,1,0,8429.0,36,0.216,auto,rent,branch,ni,1
44,41900.0,30,771.0,0.322,3,0,1,4154.0,36,0.069,small_business,mortgage,online,midlands,0
25,30200.0,14,594.0,0.058,6,0,0,17573.0,60,0.282,vacation,rent,online,scotland,0
59,18900.0,27,538.0,0.017,3,0,0,13009.0,60,0.257,vacation,mortgage,online,wales,0
67,73300.0,14,740.0,0.331,7,1,0,16412.0,60,0.131,home_improvement,own,online,south,0
38,16500.0,8,489.0,0.362,4,1,0,9679.0,36,0.268,medical,own,online,scotland,0
28,84100.0,9,710.0,0.123,6,0,0,15159.0,36,0.123,medical,mortgage,online,scotland,0
24,42900.0,8,795.0,0.28,2,1,0,1000.0,60,0.052,education,mortgage,online,scotland,1
60,40900.0,10,741.0,0.319,5,0,0,8140.0,60,0.119,auto,mortgage,online,scotland,0
59,36100.0,18,821.0,0.317,12,1,0,12778.0,60,0.092,auto,rent,branch,midlands,0
65,34600.0,35,535.0,0.291,6,0,0,2142.0,36,0.245,medical,mortgage,branch,south,0
25,26500.0,39,628.0,0.453,3,0,1,17650.0,36,0.279,education,mortgage,online,scotland,1
53,35500.0,36,780.0,0.331,5,1,1,20010.0,60,0.102,small_business,rent,online,wales,0
46,28800.0,7,626.0,0.267,3,1,0,14946.0,36,0.271,home_improvement,rent,online,ni,0
47,61000.0,28,644.0,0.276,7,0,1,12582.0,36,0.263,small_business,mortgage,online,south,0
40,17000.0,0,687.0,0.577,8,0,0,8512.0,60,0.235,medical,own,online,ni,0
66,28000.0,32,619.0,0.387,7,0,0,22427.0,36,0.288,small_business,rent,online,wales,0
37,29200.0,2,736.0,0.276,3,0,2,18321.0,36,0.082,debt_consolidation,mortgage,online,wales,0
47,100300.0,8,726.0,0.184,3,0,1,13713.0,60,0.121,auto,rent,online,south,0
23,54900.0,10,728.0,0.269,5,0,1,18188.0,36,0.103,vacation,mortgage,branch,midlands,0
47,48400.0,3,693.0,0.363,3,0,1,11508.0,60,0.216,home_improvement,rent,online,south,0
28,80600.0,33,653.0,0.233,6,0,1,16580.0,60,0.277,education,mortgage,online,midlands,0
54,30000.0,7,686.0,0.175,6,0,0,10252.0,60,0.219,debt_consolidation,rent,online,ni,1
73,25000.0,21,623.0,0.381,4,2,0,10236.0,36,0.247,vacation,rent,online,south,0
67,61000.0,29,698.0,0.398,6,1,0,12855.0,60,0.199,home_improvement,rent,branch,south,0
37,36000.0,32,793.0,0.246,6,0,3,8919.0,36,0.066,vacation,mortgage,branch,midlands,0
44,68800.0,32,849.0,0.161,5,1,2,11927.0,60,0.065,debt_consolidation,mortgage,branch,midlands,1
40,133200.0,6,722.0,0.138,4,0,1,21567.0,60,0.143,small_business,rent,branch,north,0
25,48500.0,7,828.0,0.207,9,0,1,11051.0,36,0.051,small_business,mortgage,branch,south,0
60,71300.0,14,671.0,0.35,5,0,0,6013.0,36,0.224,debt_consolidation,rent,broker,south,0
62,40100.0,22,746.0,0.23,6,0,0,17432.0,36,0.059,debt_consolidation,mortgage,online,south,0
53,38200.0,23,562.0,0.196,5,0,1,10144.0,36,0.274,medical,mortgage,branch,wales,1
55,48800.0,36,790.0,0.365,9,0,0,19516.0,60,0.105,home_improvement,rent,branch,midlands,0
47,97200.0,17,588.0,0.352,3,1,2,8667.0,36,0.285,vacation,rent,online,midlands,0
50,48800.0,24,624.0,0.382,5,0,0,26029.0,36,0.262,small_business,rent,online,south,1
47,90000.0,20,778.0,0.451,3,0,0,8905.0,36,0.077,medical,rent,online,scotland,0
58,39900.0,21,770.0,0.295,5,2,0,10248.0,36,0.082,small_business,mortgage,branch,scotland,0
53,30800.0,4,676.0,0.181,5,0,1,1000.0,36,0.21,debt_consolidation,rent,branch,north,0
31,32500.0,30,768.0,0.421,2,0,0,14833.0,36,0.079,vacation,mortgage,online,wales,0
39,50600.0,22,615.0,0.263,3,0,0,3799.0,36,0.272,vacation,rent,online,north,1
57,37600.0,0,792.0,0.248,5,0,0,13833.0,60,0.076,auto,mortgage,online,wales,0
56,29300.0,7,668.0,0.103,3,1,0,10694.0,60,0.241,small_business,rent,broker,north,0
26,48000.0,6,628.0,0.21,6,0,1,1986.0,60,0.27,debt_consolidation,rent,online,scotland,1
53,38400.0,17,826.0,0.124,6,0,1,5436.0,36,0.032,auto,mortgage,branch,south,0
46,77200.0,17,710.0,0.195,7,0,1,16444.0,36,0.139,small_business,rent,online,scotland,0
31,29700.0,39,773.0,0.45,3,0,3,10774.0,36,0.084,debt_consolidation,rent,branch,scotland,0
67,95500.0,36,650.0,0.189,7,0,0,18885.0,36,0.269,auto,mortgage,branch,scotland,0
69,72300.0,40,695.0,0.241,3,1,2,13990.0,36,0.176,medical,rent,branch,south,0
64,79500.0,39,614.0,0.481,8,0,2,16441.0,60,0.313,small_business,own,branch,wales,0
65,63900.0,0,777.0,0.435,5,1,0,14004.0,36,0.086,small_business,rent,branch,scotland,0
69,104100.0,3,770.0,0.489,5,0,0,4760.0,36,0.105,debt_consolidation,mortgage,online,wales,0
47,48200.0,5,744.0,0.072,5,1,0,11721.0,36,0.068,auto,rent,branch,wales,0
74,32500.0,33,737.0,0.466,8,0,0,14201.0,60,0.124,debt_consolidation,own,broker,midlands,0
46,18500.0,3,528.0,0.094,4,0,0,18559.0,36,0.243,auto,own,online,north,0
52,70700.0,2,749.0,0.299,7,0,0,15714.0,36,0.084,medical,mortgage,branch,ni,0
62,73200.0,28,749.0,0.262,3,1,0,9429.0,36,0.093,home_improvement,rent,branch,midlands,0
27,54600.0,3,673.0,0.324,11,0,2,7532.0,36,0.23,medical,rent,branch,south,1
65,42100.0,40,716.0,0.164,6,1,0,14414.0,36,0.106,home_improvement,mortgage,broker,north,0
32,60500.0,34,645.0,0.196,4,1,1,21635.0,36,0.261,education,rent,branch,wales,0
61,53500.0,29,737.0,0.309,8,1,0,6421.0,60,0.121,medical,mortgage,branch,midlands,0
53,26400.0,26,723.0,0.116,1,1,0,16121.0,60,0.113,education,own,branch,wales,0
36,87300.0,31,668.0,0.0,6,0,0,10907.0,36,0.203,debt_consolidation,rent,online,ni,0
26,42300.0,0,721.0,0.293,3,0,0,6549.0,36,0.099,medical,rent,branch,wales,0
62,39600.0,36,724.0,0.272,6,0,2,5839.0,36,0.112,auto,own,branch,south,0
33,53400.0,30,698.0,0.268,9,1,0,10745.0,36,0.169,debt_consolidation,mortgage,branch,wales,0
57,106200.0,2,750.0,0.248,5,0,0,16491.0,60,0.086,medical,rent,branch,scotland,0
21,33000.0,2,733.0,0.338,4,0,0,14029.0,60,0.141,debt_consolidation,rent,branch,ni,0
39,40400.0,39,716.0,0.0,4,1,0,16909.0,36,0.1,home_improvement,mortgage,broker,scotland,0
31,34900.0,3,654.0,0.44,6,1,0,17105.0,60,0.298,auto,mortgage,online,scotland,1
46,27100.0,22,676.0,0.366,4,0,0,14596.0,36,0.246,home_improvement,own,broker,ni,0
67,17200.0,19,746.0,0.059,6,0,1,16768.0,36,0.059,education,rent,branch,ni,0
71,61900.0,29,763.0,0.417,8,0,2,17653.0,36,0.096,small_business,mortgage,online,south,0
39,31500.0,9,590.0,0.283,3,1,0,8541.0,36,0.252,home_improvement,mortgage,broker,scotland,0
71,54500.0,23,736.0,0.466,4,1,2,14167.0,60,0.145,vacation,mortgage,online,wales,0
69,102900.0,39,678.0,0.356,4,0,0,8198.0,36,0.221,home_improvement,mortgage,online,midlands,0
54,47700.0,38,676.0,0.216,5,0,1,14809.0,36,0.223,vacation,rent,online,ni,0
32,44600.0,37,628.0,0.104,4,1,0,12378.0,36,0.252,education,rent,branch,ni,0
21,30300.0,36,649.0,0.316,4,0,3,21277.0,36,0.266,small_business,mortgage,broker,scotland,0
73,46400.0,27,633.0,0.3,9,0,0,18278.0,36,0.279,auto,rent,broker,ni,0
